uid,nightuid,namedLocation,domainID,siteID,plotID,trapCoordinate,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,trapStatus,trapType,collectDate,endDate,tagID,individualCode,taxonID,scientificName,taxonRank,identificationQualifier,identificationReferences,nativeStatusCode,sex,recapture,fate,replacedTag,lifeStage,testes,nipples,pregnancyStatus,vagina,hindfootLength,earLength,tailLength,totalLength,weight,larvalTicksAttached,nymphalTicksAttached,adultTicksAttached,bloodSampleID,bloodSampleBarcode,bloodSampleMethod,fecalSampleID,fecalSampleBarcode,fecalSampleCondition,earSampleID,earSampleBarcode,hairSampleID,hairSampleBarcode,hairSampleContents,voucherSampleID,voucherSampleBarcode,measuredBy,recordedBy,remarks,dataQF
"9eea4a3d-bb92-4276-8813-f7c13e1ab4c6","E4447F367F5F4D20B0892786D2BD4D7C","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","H7","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"1 - trap not set",,"2013-06-20","2013-06-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"3f22021c-456a-4d8d-a9be-e95562fbbc5a","E4447F367F5F4D20B0892786D2BD4D7C","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","J10","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"1 - trap not set",,"2013-06-20","2013-06-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"a626079c-b2f4-47ab-a786-d975e230cacb","E4447F367F5F4D20B0892786D2BD4D7C","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","H9","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"1 - trap not set",,"2013-06-20","2013-06-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"6a5df817-f273-4ca9-87a5-0ffc5fd32928","E4447F367F5F4D20B0892786D2BD4D7C","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","H8","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"1 - trap not set",,"2013-06-20","2013-06-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"bf7a10c6-65a0-49de-af08-0b71a887fd9f","E4447F367F5F4D20B0892786D2BD4D7C","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","G1","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"1 - trap not set",,"2013-06-20","2013-06-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"72e5c23f-12b4-47bc-bb83-9dcbccb6cbbd","E4447F367F5F4D20B0892786D2BD4D7C","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","G2","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"1 - trap not set",,"2013-06-20","2013-06-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"02d956a7-409d-4fbc-8b90-d80defce8c7e","E4447F367F5F4D20B0892786D2BD4D7C","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","G5","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"1 - trap not set",,"2013-06-20","2013-06-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"dd83014f-b51c-4444-8abc-8967eca07d5f","E4447F367F5F4D20B0892786D2BD4D7C","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","G6","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"1 - trap not set",,"2013-06-20","2013-06-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"5d84f86e-c0c7-43ff-8d6e-f7fbe14a8cf4","E4447F367F5F4D20B0892786D2BD4D7C","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","G3","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"1 - trap not set",,"2013-06-20","2013-06-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"d3eef3e2-2693-43c9-a814-33e8e929512a","E4447F367F5F4D20B0892786D2BD4D7C","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","G8","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"1 - trap not set",,"2013-06-20","2013-06-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"34356eca-786f-407f-92db-ec661c91473e","E4447F367F5F4D20B0892786D2BD4D7C","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","G4","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"1 - trap not set",,"2013-06-20","2013-06-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"29ff1c3b-893a-4dbd-a83f-2b1b0f168a6d","E4447F367F5F4D20B0892786D2BD4D7C","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","G9","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"1 - trap not set",,"2013-06-20","2013-06-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"8fac685f-24b4-40d9-8750-dd61dfefc670","E4447F367F5F4D20B0892786D2BD4D7C","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","G7","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"1 - trap not set",,"2013-06-20","2013-06-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"0df3222a-4a4f-4dd3-b948-ff636522e937","E4447F367F5F4D20B0892786D2BD4D7C","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","F3","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"1 - trap not set",,"2013-06-20","2013-06-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"c215fc71-2fb8-40d8-953f-26204153661f","E4447F367F5F4D20B0892786D2BD4D7C","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","F2","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"1 - trap not set",,"2013-06-20","2013-06-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"5fe40a10-f3fc-4a9d-9857-43837e80729c","E4447F367F5F4D20B0892786D2BD4D7C","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","F4","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"1 - trap not set",,"2013-06-20","2013-06-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"d13f632b-3a30-4675-a1c3-011a61933a89","E4447F367F5F4D20B0892786D2BD4D7C","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","F5","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"1 - trap not set",,"2013-06-20","2013-06-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"cdafb452-4e99-4f5e-a663-25e75e3b2446","E4447F367F5F4D20B0892786D2BD4D7C","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","F1","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"1 - trap not set",,"2013-06-20","2013-06-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"3a05a9a6-7fc0-423c-9481-ab557f476979","C6353AEE895F4ABEAC8E2571F771353B","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","D2","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"6 - trap set and empty",,"2013-06-21","2013-06-21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"61f2f45c-660d-4ce1-a245-57eda850603d","C6353AEE895F4ABEAC8E2571F771353B","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","D4","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"6 - trap set and empty",,"2013-06-21","2013-06-21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"6191910f-0a92-4ae9-a52b-93e71e90fc73","C6353AEE895F4ABEAC8E2571F771353B","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","D5","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"6 - trap set and empty",,"2013-06-21","2013-06-21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"d7e3bf10-3484-48c8-b00b-0a4966dd27d8","C6353AEE895F4ABEAC8E2571F771353B","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","D6","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"6 - trap set and empty",,"2013-06-21","2013-06-21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"1f328ee0-66a4-428b-ba0a-72f1de652cf3","C6353AEE895F4ABEAC8E2571F771353B","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","D7","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"6 - trap set and empty",,"2013-06-21","2013-06-21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"95df0157-3d8b-4629-b798-945748cc7461","C6353AEE895F4ABEAC8E2571F771353B","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","D8","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"6 - trap set and empty",,"2013-06-21","2013-06-21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"78760bf8-99a4-444f-b3b6-06ab4e3ff904","C6353AEE895F4ABEAC8E2571F771353B","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","D9","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"6 - trap set and empty",,"2013-06-21","2013-06-21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"6e82bcf6-2cd5-4b5a-8c13-7b8dc7c48ddd","C6353AEE895F4ABEAC8E2571F771353B","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","C2","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"6 - trap set and empty",,"2013-06-21","2013-06-21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"b2e1c729-f6e8-4377-98ae-8161ea675d3f","C6353AEE895F4ABEAC8E2571F771353B","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","C1","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"6 - trap set and empty",,"2013-06-21","2013-06-21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"4ce5e09f-8765-43ce-b631-b0b93501c2d6","C6353AEE895F4ABEAC8E2571F771353B","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","B10","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"5 - capture","ShermanLF","2013-06-21","2013-06-21","NEON.MAM.D01.L0024",,"NAIN","Napaeozapus insignis","species",,"NEON.DOC.001907","N","F","N",,,"adult",,"nonenlarged","not",,31,14,,,24,,,,,,,"HARV.20130621.L0024.F",,"old","HARV.20130621.L0024.E",,"HARV.20130621.L0024.H",,"hairAndWhisker",,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org","vaginal state unrecorded",
"48d48f0b-0f75-4d9f-b12f-1900d3a1dd80","C6353AEE895F4ABEAC8E2571F771353B","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","C5","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"6 - trap set and empty",,"2013-06-21","2013-06-21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"908b6404-6d2e-4b17-8ac7-9903f28f352e","C6353AEE895F4ABEAC8E2571F771353B","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","C6","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"6 - trap set and empty",,"2013-06-21","2013-06-21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"36fbcd09-7145-483b-ab9a-c25503baf9c4","C6353AEE895F4ABEAC8E2571F771353B","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","C3","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"6 - trap set and empty",,"2013-06-21","2013-06-21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"b2d38f82-5872-400a-a037-f482b4404b80","C6353AEE895F4ABEAC8E2571F771353B","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","C9","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"6 - trap set and empty",,"2013-06-21","2013-06-21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"1932538b-47e0-48be-bded-08ab825f028a","C6353AEE895F4ABEAC8E2571F771353B","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","C4","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"6 - trap set and empty",,"2013-06-21","2013-06-21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"fc96708e-457b-4236-a6f6-8afdefec6ab1","C6353AEE895F4ABEAC8E2571F771353B","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","C7","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"6 - trap set and empty",,"2013-06-21","2013-06-21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"254b99b6-5f89-4c83-a2d6-8fa95f7a55a8","C6353AEE895F4ABEAC8E2571F771353B","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","C8","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"6 - trap set and empty",,"2013-06-21","2013-06-21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"4503148b-d8bb-4a84-ae07-a29b04745a83","C6353AEE895F4ABEAC8E2571F771353B","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","B1","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"5 - capture","ShermanLF","2013-06-21","2013-06-21","NEON.MAM.D01.L0022",,"PELE","Peromyscus leucopus","species",,"NEON.DOC.001907","N","F","Y",,,"juvenile",,,"not",,21,14,,,21,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org","recapture; two tag ID's - L0022, R0023",
"d4c562dc-7f62-4ee5-a105-74009aa83f8c","C6353AEE895F4ABEAC8E2571F771353B","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","E10","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"6 - trap set and empty",,"2013-06-21","2013-06-21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"731e3c54-c05e-4805-bbe5-2d1e2d4ecbad","C6353AEE895F4ABEAC8E2571F771353B","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","I10","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"6 - trap set and empty",,"2013-06-21","2013-06-21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"178b1a9a-7d8d-4009-a495-de4ea08d05b4","C6353AEE895F4ABEAC8E2571F771353B","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","I1","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"6 - trap set and empty",,"2013-06-21","2013-06-21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"977f32e0-22f8-4cc7-9b0d-7a9d9d3f22f4","C6353AEE895F4ABEAC8E2571F771353B","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","I4","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"6 - trap set and empty",,"2013-06-21","2013-06-21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"3148929f-d08e-4606-a90b-0479e94e3c27","C6353AEE895F4ABEAC8E2571F771353B","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","A9","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"5 - capture","ShermanLF","2013-06-21","2013-06-21","NEON.MAM.D01.L0025",,"NAIN","Napaeozapus insignis","species",,"NEON.DOC.001907","N","F","N",,,"adult",,"enlarged","not",,29,15,,,28,,,,,,,"HARV.20130621.L0025.F",,"fresh","HARV.20130621.L0025.E",,"HARV.20130621.L0025.H",,"hairAndWhisker",,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org","vaginal state unrecorded",
"d1425b0b-5094-4e56-91c2-ee8dc876896c","C6353AEE895F4ABEAC8E2571F771353B","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","I3","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"6 - trap set and empty",,"2013-06-21","2013-06-21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"40f1ebe3-18d5-4518-bada-2409ef2dcd8c","C6353AEE895F4ABEAC8E2571F771353B","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","A7","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"6 - trap set and empty",,"2013-06-21","2013-06-21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"2ce19f61-5ba6-4fe8-8239-cd4e858c8793","C6353AEE895F4ABEAC8E2571F771353B","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","A8","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"6 - trap set and empty",,"2013-06-21","2013-06-21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"edf62d08-0774-404d-8814-56abbff62dab","C6353AEE895F4ABEAC8E2571F771353B","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","A5","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"5 - capture","ShermanLF","2013-06-21","2013-06-21","NEON.MAM.D01.L0006",,"PELE","Peromyscus leucopus","species",,"NEON.DOC.001907","N","M","N",,,"subadult","nonscrotal",,"not",,19,13,,,18,,,,"HARV.20130621.L0006.B",,"unsuccessful","HARV.20130621.L0006.F",,"fresh","HARV.20130621.L0006.E",,"HARV.20130621.L0006.H",,"hairAndWhisker",,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org","blood sample method unrecorded, default to unsuccessful",
"966b4b5c-88c6-4b9a-9979-b5a8705e4be9","C6353AEE895F4ABEAC8E2571F771353B","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","A6","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"5 - capture","ShermanLF","2013-06-21","2013-06-21","NEON.MAM.D01.R0005",,"PEMA","Peromyscus maniculatus","species",,"NEON.DOC.001907","N","M","Y",,,"adult","scrotal",,"not",,20,15,,,25,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org","recapture; two tagID's - R0005, L0004",
"3f3ee354-126d-464d-9bc0-e88331bcff0b","C6353AEE895F4ABEAC8E2571F771353B","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","A3","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"6 - trap set and empty",,"2013-06-21","2013-06-21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"6ece52b0-b1ba-4953-98a9-4ec51d2fdaa7","C6353AEE895F4ABEAC8E2571F771353B","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","A4","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"6 - trap set and empty",,"2013-06-21","2013-06-21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"b0631054-d9f2-4bd0-ad2c-9132d86a5403","C6353AEE895F4ABEAC8E2571F771353B","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","A1","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"6 - trap set and empty",,"2013-06-21","2013-06-21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"9aa1d889-349d-4b6d-9233-3a707aed2118","C6353AEE895F4ABEAC8E2571F771353B","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","A2","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"6 - trap set and empty",,"2013-06-21","2013-06-21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"bccb9510-d712-456f-a516-9d2d353614d4","C6353AEE895F4ABEAC8E2571F771353B","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","A10","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"5 - capture","ShermanLF","2013-06-21","2013-06-21","NEON.MAM.D01.L0010",,"NAIN","Napaeozapus insignis","species",,"NEON.DOC.001907","N","M","N",,,"subadult",,,"not",,31,14,,,21,,,,,,,"HARV.20130621.L0010.F",,,"HARV.20130621.L0010.E",,"HARV.20130621.L0010.H",,"hairAndWhisker",,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org","testes state unrecorded; two tagID's - L0010,R0008",
"cf7e966b-436a-4547-a5c4-95fd3f87ac59","C6353AEE895F4ABEAC8E2571F771353B","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","H1","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"6 - trap set and empty",,"2013-06-21","2013-06-21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"a5344bd6-00ac-4cb8-aa74-2269b85c245d","C6353AEE895F4ABEAC8E2571F771353B","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","H2","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"6 - trap set and empty",,"2013-06-21","2013-06-21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"f4c2c02e-facc-4c65-a0bc-1bbcdb07b15b","C6353AEE895F4ABEAC8E2571F771353B","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","H3","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"6 - trap set and empty",,"2013-06-21","2013-06-21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"ab70e27e-c5ba-4624-ae46-2adf71d50747","C6353AEE895F4ABEAC8E2571F771353B","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","H4","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"6 - trap set and empty",,"2013-06-21","2013-06-21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"9b0aeaed-b71e-4d34-9582-943acbf7a35c","C6353AEE895F4ABEAC8E2571F771353B","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","H5","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"6 - trap set and empty",,"2013-06-21","2013-06-21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"87b59337-ecb5-4292-9cbb-ead120c009ca","C6353AEE895F4ABEAC8E2571F771353B","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","H6","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"6 - trap set and empty",,"2013-06-21","2013-06-21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"816f6c93-4396-4077-913e-18dbddb33f22","C6353AEE895F4ABEAC8E2571F771353B","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","H7","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"6 - trap set and empty",,"2013-06-21","2013-06-21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"89833a2d-7946-470f-bbad-5ba28df34d10","C6353AEE895F4ABEAC8E2571F771353B","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","J10","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"6 - trap set and empty",,"2013-06-21","2013-06-21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
"de7b52c0-687f-4f4d-ba51-3a892a6a6c56","C6353AEE895F4ABEAC8E2571F771353B","HARV_016.mammalGrid.mam","D01","HARV","HARV_016","H9","distributed","woodyWetlands",42.457572,-72.230640,"WGS84",,219.8,,"6 - trap set and empty",,"2013-06-21","2013-06-21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"kgodfrey@neoninc.org","gvanscoy@neoninc.org",,
